"","ASPC","Preadipocyte","Adipocyte"
"RP11-179B2.2",0.0140745953553835,0.0319303338171263,0.0185694635488308
"FAM178A",0.137755102040816,0.15336236090953,0.162310866574965
"MRPL43",0.618578465869109,0.658442186744087,0.69257221458046
"SEMA4G",0.00228712174524982,0.0169327527818094,0.0433287482806053
"C10orf2",0.0269176636171711,0.0309627479438801,0.0790921595598348
"LZTS2",0.336382828993676,0.30478955007257,0.321870701513066
"PDZD7",0.0105559465165377,0.00774068698597001,0.0110041265474553
"SFXN3",0.219563687543987,0.321238509917757,0.171251719394773
"RP11-108L7.15",0.00756509500351865,0.00870827285921626,0.00687757909215956
"KAZALD1",0.257741027445465,0.202225447508466,0.113480055020632
"BTRC",0.0628078817733988,0.0730527334300918,0.104539202200825
"DPCD",0.1792751583392,0.248669569424285,0.237276478679505
"POLL",0.0974665728360303,0.212385099177551,0.2585969738652
"FBXW4",0.154996481351162,0.174649250120948,0.209078404401651
"NPM3",0.572308233638291,0.835026608611533,0.47730398899587
"MGEA5",0.471674876847306,0.619254958877612,0.636863823933969
"KCNIP2",0.00263898662913441,0.00967585873246251,0.37895460797799
"C10orf76",0.0663265306122446,0.066279632317368,0.11898211829436
"HPS6",0.0380014074595355,0.074020319303338,0.107977991746905
"LDB1",0.0849753694581275,0.123367198838897,0.0990371389270974
"PPRC1",0.0872624912033774,0.0614417029511368,0.0990371389270974
"NOLC1",0.170302603800142,0.158200290275761,0.305364511691884
"GBF1",0.200562983814218,0.167876149008224,0.234525447042642
"NFKB2",0.0557705840957071,0.0449927431059506,0.0674002751031637
"PSD",0.00527797325826883,0.0208030962747944,0.031636863823934
"FBXL15",0.213581984517949,0.261248185776487,0.282668500687758
"CUEDC2",0.532547501759338,0.689888727624592,0.579779917469045
"C10orf95",0.00281491907107671,0.00532172230285438,0.0103163686382393
"TMEM180",0.0429275158339198,0.0208030962747944,0.0213204951856946
"ACTR1A",0.446164672765673,0.492985002418972,0.517193947730395
"SUFU",0.071956368754398,0.0745041122399611,0.121733149931224
"RP11-47A8.5",0.0168895144264602,0.0120948234155781,0.0281980742778542
"TRIM8",0.499648135116132,0.204644412191581,0.387895460797798
"ARL3",0.422237860661518,0.335752298016452,0.22627235213205
"SFXN2",0.0151301900070373,0.0251572327044025,0.0646492434662999
"WBP1L",0.232406755805775,0.247701983551039,0.402338376891332
"CYP17A1-AS1",0.00246305418719212,0.0019351717464925,0.0061898211829436
"C10orf32",0.2832512315271,0.529753265602331,0.393397524071525
"CNNM2",0.0221674876847291,0.0319303338171263,0.0502063273727648
"NT5C2",0.290816326530619,0.169811320754716,0.134800550206327
"INA",0.00580577058409571,0,0
"PCGF6",0.0712526389866288,0.111272375423318,0.12242090784044
"TAF5",0.00950035186488389,0.0135462022254475,0.0116918844566713
"USMG5",4.50369458128081,2.99758103531689,4.91953232462171
"PDCD11",0.192646023926814,0.136429608127721,0.310178817056395
"CALHM2",0.340429275158349,0.200774068698596,0.00687757909215956
"RP11-225H22.7",0.00175932441942294,0.00145137880986938,0.00687757909215956
"RP11-225H22.4",0.00650950035186489,0.00483792936623125,0
"NEURL1",0.00404644616467277,0.0019351717464925,0.00137551581843191
"SH3PXD2A",1.0965869106263,1.26608611514273,1.80055020632735
"OBFC1",0.144616467276566,0.149008224479922,0.22971114167813
"SLK",0.132653061224489,0.183357522980164,0.178129298486933
"COL17A1",0.00123152709359606,0,0
"SFR1",0.0404644616467276,0.0566037735849056,0.046767537826685
"GSTO1",1.1344123856439,0.865021770682166,0.356258596973864
"GSTO2",0.0670302603800138,0.0391872278664731,0.0419532324621733
"ITPRIP",0.0927163969035884,0.0295113691340107,0.00550206327372765
"CCDC147",0.00281491907107671,0,0
"XPNPEP1",0.165728360309642,0.243831640058054,0.451169188445665
"RP11-451M19.3",0.0144264602392681,0.003870343492985,0.00550206327372765
"ADD3",0.33444757213231,0.533139816158691,0.27716643741403
"MXI1",0.134060520760028,0.153846153846153,0.120357634112792
"SMNDC1",0.159394792399719,0.222544750846637,0.240715268225585
"RP11-525A16.4",0.0112596762843068,0.00435413642960813,0.00137551581843191
"DUSP5",0.116291344123856,0.0280599903241413,0.00894085281980743
"SMC3",0.159394792399719,0.197387518142234,0.184319119669876
"PDCD4-AS1",0.0228712174524983,0.118529269472665,0.125171939477303
"PDCD4",0.153413089373681,0.373004354136433,0.295048143053645
"BBIP1",0.2558057705841,0.127237542331882,0.225584594222834
"SHOC2",0.614883884588322,0.395258829221098,0.662998624484176
"ADRA2A",0.00263898662913441,0.0125786163522013,0.222145804676754
"GPAM",0.0717804363124559,0.208030962747943,4.44291609353506
"ACSL5",0.0265657987332865,0.0406386066763425,0.177441540577717
"ZDHHC6",0.147607318789585,0.142718916303821,0.1939477303989
"VTI1A",0.0879662209711465,0.100145137880987,0.161623108665749
"TCF7L2",0.395496129486289,1.18819545234641,0.682255845942222
"RP11-57H14.2",0.00158339197748065,0.00241896468311563,0.00550206327372765
"CASP7",0.0585855031667838,0.14562167392356,0.424346629986242
"DCLRE1A",0.00721323011963407,0.0149975810353169,0.0254470426409904
"NHLRC2",0.0302603800140747,0.0440251572327044,0.0894085281980741
"C10orf118",0.119634060520759,0.104983067247218,0.104539202200825
"ABLIM1",0.00879662209711472,0.0246734397677794,0.0178817056396149
"FAM160B1",0.23047149894441,0.301402999516208,0.232462173314994
"TRUB1",0.0763546798029553,0.142718916303821,0.200137551581843
"GFRA1",0.111013370865587,0.159651669085631,0.0818431911966986
"HSPA12A",0.0459183673469387,0.0575713594581518,0.111416781292984
"RP11-539I5.1",0.000879662209711471,0,0
"KIAA1598",0.025686136523575,0.0217706821480406,0.0405777166437414
"PDZD8",0.211646727656583,0.131107885824867,0.153370013755158
"EMX2OS",0.14109781843772,0.156748911465892,0.0749656121045391
"EMX2",0.150246305418719,0.183357522980164,0.0694635488308115
"RAB11FIP2",0.14109781843772,0.2970488630866,0.140990371389271
"CASC2",0.00738916256157636,0.00628930817610063,0.0061898211829436
"FAM204A",0.634412385643915,0.482825350749887,0.431224209078402
"LINC00867",0.00175932441942294,0.00338655055636188,0.00206327372764787
"CACUL1",0.312456016889522,0.454281567489121,0.62654745529573
"NANOS1",0.00791695988740324,0.152878567972907,0.171939477303989
"EIF3A",0.971323011963394,1.22689888727626,1.45460797799173
"FAM45A",0.502287121745267,0.741170778906644,0.64855570839064
"SFXN4",0.0684377199155522,0.12385099177552,0.276478679504814
"PRDX3",0.492786769880383,0.689888727624591,0.867950481430526
"GRK5",0.0698451794510905,0.0885341074020317,0.0213204951856946
"RGS10",1.10643912737508,0.76826318335754,0.178817056396149
"TIAL1",0.321780436312465,0.298016448959846,0.305364511691884
"BAG3",0.233814215341313,0.208998548621189,0.299862448418156
"INPP5F",0.0884940182969734,0.109337203676826,0.209078404401651
"MCMBP",0.127902885292047,0.157232704402515,0.220082530949106
"SEC23IP",0.147783251231528,0.189646831156264,0.246217331499313
"PPAPDC1A",0.19000703729768,0.126753749395258,0.120357634112792
"C10orf85",0.00439831104855735,0.00919206579583938,0.0061898211829436
"WDR11",0.182266009852219,0.309627479438802,0.297799174690508
"ATE1",0.0914848698099924,0.151427189163038,0.205639614855571
"ATE1-AS1",0.00246305418719212,0.00145137880986938,0.00206327372764787
"NSMCE4A",0.0958831808585497,0.19980648282535,0.367950481430534
"TACC2",0.0559465165376494,0.222060957910014,0.360385144429159
"PLEKHA1",0.148311048557354,0.186260280599903,0.162998624484181
"ARMS2",0.000879662209711471,0.00145137880986938,0.00275103163686382
"HTRA1",0.975897255453893,2.69811320754716,0.874140302613473
"CUZD1",0.002990851513019,0,0
"FAM24B",0.0550668543279379,0.0261248185776488,0.0254470426409904
"C10orf88",0.041871921182266,0.0488630865989356,0.0729023383768913
"PSTK",0.0561224489795917,0.0638606676342524,0.114167812929848
"IKZF5",0.0467980295566502,0.070149975810353,0.120357634112792
"ACADSB",0.0436312456016889,0.155781325592646,0.262723521320496
"BUB3",0.542047853624217,0.356555394291247,0.23314993122421
"CPXM2",0.0997536945812801,0.0227382680212869,0.00687757909215956
"CHST15",0.00369458128078818,0,0
"OAT",0.421358198451808,0.522980164489608,0.370013755158183
"LHPP",0.0756509500351861,0.0982099661344942,0.167125171939477
"FAM53B",0.0415200562983814,0.0933720367682629,0.209766162310867
"METTL10",0.140570021111893,0.181906144170294,0.163686382393397
"FAM175B",0.0847994370161853,0.149008224479922,0.180192572214581
"ZRANB1",0.164496833216046,0.39864537977746,0.414718019257219
"RP11-298J20.3",0.00211118930330753,0.00628930817610063,0.00481430536451169
"CTBP2",0.261259676284312,0.387518142235128,0.279917469050894
"TEX36",0.00158339197748065,0,0
"RP11-383C5.3",0.000879662209711471,0.00241896468311563,0.000687757909215956
"RP11-383C5.4",0.0255102040816327,0.050314465408805,0.0866574965612103
"EDRF1",0.0455665024630541,0.0711175616835993,0.0942228335625857
"UROS",1.51776917663616,1.3033381712627,2.58390646492431
"BCCIP",0.112420830401125,0.145137880986937,0.27716643741403
"DHX32",0.0872624912033774,0.108853410740203,0.163686382393397
"FANK1",0.0752990851513015,0.0595065312046443,0.0385144429160936
"ADAM12",0.676636171710062,0.309627479438802,0.960110041265466
"LINC00601",0.00123152709359606,0,0
"C10orf90",0.00809289232934554,0.00822447992259313,0.048143053645117
"DOCK1",0.147079521463758,0.15336236090953,0.134112792297111
"MKI67",0.240851513019002,0.000483792936623125,0
"MGMT",0.302603800140754,0.579100145137892,0.442916093535072
"EBF3",0.117698803659394,0.104015481373972,0.0962861072902336
"LINC00959",0.00211118930330753,0.00483792936623125,0.00481430536451169
"GLRX3",0.401477832512327,0.604257377842295,0.661623108665742
"PPP2R2D",0.154292751583392,0.114175133043057,0.211829436038515
"BNIP3",0.596586910626324,0.396710208030967,0.498624484181565
"DPYSL4",0.00527797325826883,0.00677310111272376,0.0213204951856946
"STK32C",0.110309641097818,0.0924044508950167,0.246217331499313
"LRRC27",0.0327234342012668,0.0638606676342524,0.0790921595598348
"PWWP2B",0.0318437719915553,0.0328979196903725,0.204951856946355
"RP11-432J24.5",0.00228712174524982,0,0
"INPP5A",0.183321604503872,0.085631349782293,0.129986244841815
"TTC40",0.0061576354679803,0.00532172230285438,0.0165061898211829
"KNDC1",0.00158339197748065,0,0
"ADAM8",0.00175932441942294,0.0019351717464925,0.000687757909215956
"TUBGCP2",0.19229415904293,0.185292694726656,0.23314993122421
"ZNF511",0.312456016889522,0.281083696178036,0.292297111416781
"CALY",0.002990851513019,0.000967585873246251,0
"FUOM",0.492786769880381,0.282051282051283,0.316368638239339
"ECHS1",0.398662913441251,0.440735365263673,0.907840440165054
"PAOX",0.0112596762843068,0.0396710208030963,0.0350756533700138
"MTG1",0.0230471498944406,0.0280599903241413,0.0694635488308115
"SPRN",0.0137227304714989,0.00677310111272376,0.00206327372764787
"CYP2E1",0.00879662209711471,0.00532172230285438,0.00962861072902338
"LINC01001",0.00193525686136524,0.00483792936623125,0.0240715268225585
"BET1L",0.436312456016903,0.264634736332849,0.309491059147179
"RIC8A",0.376319493314579,0.326560232220612,0.333562585969737
"SIRT3",0.0666783954961292,0.115142718916303,0.139614855570839
"PSMD13",0.324067558057715,0.35703918722787,0.380330123796422
"ATHL1",0.0249824067558058,0.03870343492985,0.0426409903713893
"IFITM2",2.04627023223081,1.18432510885342,0.191196698762036
"IFITM1",0.00598170302603801,0.00483792936623125,0.000687757909215956
"RP11-326C3.11",0.0144264602392681,0.0343492985002419,0.0165061898211829
"IFITM3",4.57529908515133,5.69617803580063,1.73521320495184
"RP11-326C3.12",0.00351864883884588,0.003870343492985,0.00137551581843191
"B4GALNT4",0.002990851513019,0,0
"PKP3",0.0133708655876144,0.003870343492985,0.0116918844566713
"SIGIRR",0.71270232230823,0.332849540396712,0.110041265474553
"PTDSS2",0.113300492610837,0.191098209966134,0.254470426409904
"RNH1",0.909218859957763,1.3575229801645,1.27028885832185
"HRAS",1.01583391977479,0.529269472665707,0.79092159559834
"LRRC56",0.00439831104855735,0.003870343492985,0.00343878954607978
"C11orf35",0.00228712174524982,0.00145137880986938,0.00206327372764787
"RASSF7",0.0983462350457418,0.0304789550072569,0.0288858321870702
"MIR210HG",0.131421534130893,0.0599903241412674,0.0852819807427784
"PHRF1",0.0883180858550311,0.0895016932752779,0.15130674002751
"IRF7",0.0381773399014778,0.0662796323173681,0.0708390646492434
"DRD4",0.002990851513019,0.00532172230285438,0.00756533700137551
"DEAF1",0.310696692470099,0.451862602806005,0.39408528198074
"EPS8L2",0.112244897959183,0.0633768746976293,0.0894085281980741
"TMEM80",0.0997536945812801,0.168359941944847,0.175378266850069
"TALDO1",1.01706544686839,1.82438316400581,3.94841815680874
"PDDC1",0.189303307529911,0.20754716981132,0.347317744154056
"AP006621.5",0.0913089373680501,0.148524431543299,0.230398899587346
"CEND1",0.0126671358198452,0.0019351717464925,0.00550206327372765
"SLC25A22",0.117346938775509,0.089501693275278,0.337001375515817
"PIDD",0.0589373680506683,0.119980648282535,0.19050894085282
"RPLP2",69.8129838142153,92.6961780358007,135.039889958734
"PNPLA2",0.525334271639705,1.62022254475085,10.1863823933975
"EFCAB4A",0.0140745953553835,0.0377358490566038,0.220770288858322
"CD151",2.27375087966222,1.99080793420416,2.78541953232458
"POLR2L",12.3812456016891,10.4189646831156,11.1554332874828
"TSPAN4",0.823891625615754,0.67585873246252,0.36038514442916
"RP11-1391J7.1",0.027445460942998,0.0145137880986938,0.0206327372764787
"CHID1",0.346762843068271,0.629414610546698,0.776478679504805
"AP2A2",0.4283954961295,0.32317368166425,0.290233837689133
"TOLLIP",0.238740323715698,0.334784712143205,0.433975240715266
"TOLLIP-AS1",0.0292047853624209,0.0474117077890662,0.0515818431911967
"BRSK2",0.00140745953553835,0.011611030478955,0.0797799174690508
"MOB2",0.162561576354681,0.191582002902757,0.210453920220083
"DUSP8",0.0110837438423645,0.00483792936623125,0.0144429160935351
"IFITM10",0.0387051372273047,0.0575713594581518,0.0722145804676753
"CTSD",1.10837438423644,1.74310595065312,1.863136176066
"LSP1",0.00791695988740324,0.0667634252539912,0.00687757909215956
"TNNT3",0.00211118930330753,0.0217706821480406,0.00137551581843191
"MRPL23",2.03764954257563,1.61344944363813,2.81911966987616
"CD81",2.47800844475724,3.2738268021287,2.74552957359006
"TSSC4",0.232758620689659,0.335268505079828,0.383768913342501
"KCNQ1OT1",0.311048557353983,0.633768746976305,0.490371389270973
"CDKN1C",0.0397607318789585,0.504596032897926,0.265474552957359
"SLC22A18AS",0.000879662209711471,0,0
"SLC22A18",0.0297325826882478,0.0599903241412675,0.0729023383768913
"PHLDA2",0.566502463054195,0.14707305273343,0.138927097661623
"NAP1L4",0.46428571428573,0.371069182389941,0.413342503438787
"CARS",0.318085855031676,0.263667150459603,0.251719394773041
"OSBPL5",0.0872624912033774,0.131107885824867,0.0674002751031637
"ZNF195",0.0309641097818439,0.0532172230285437,0.1121045392022
"CHRNA10",0.00246305418719212,0.00435413642960813,0.00894085281980743
"NUP98",0.150950035186489,0.127237542331882,0.176753782668501
"PGAP2",0.0802251935256857,0.0996613449443635,0.134800550206327
"RHOG",0.530788177339915,0.512336719883898,0.292984869325997
"STIM1",0.134940182969739,0.278180938558297,0.240715268225585
"RRM1",0.112420830401125,0.0982099661344942,0.141678129298487
"RP11-23F23.2",0.00985221674876848,0.0256410256410257,0.0247592847317744
"TRIM21",0.0355383532723435,0.0227382680212869,0.0247592847317744
"TRIM68",0.031667839549613,0.04644412191582,0.0460797799174691
"HBD",0.00263898662913441,0.00241896468311563,0
"HBE1",0.00105559465165376,0.0019351717464925,0.00343878954607978
"UBQLNL",0.00193525686136524,0.00483792936623125,0.0061898211829436
"TRIM6",0.0241027445460943,0.0353168843734882,0.0405777166437414
"TRIM5",0.0825123152709355,0.117077890662796,0.165749656121045
"TRIM22",0.198803659394795,0.579100145137891,0.35694635488308
"FAM160A2",0.0529556650246304,0.0890179003386548,0.114855570839064
"PRKCDBP",1.59271639690357,0.968553459119514,0.306052269601099
"SMPD1",0.461470795214652,0.442186744073542,0.352132049518568
"APBB1",0.152885292047854,0.157232704402515,0.0832187070151305
"HPX",0.00246305418719212,0,0
"TRIM3",0.0385292047853624,0.0619254958877599,0.0536451169188446
"ARFIP2",0.259676284306832,0.292210933720369,0.290921595598349
"TIMM10B",0.176108374384238,0.206579583938074,0.343191196698761
"DNHD1",0.00703729767769177,0.01548137397194,0.0233837689133425
"RRP8",0.0749472202674169,0.0861151427189161,0.143741403026135
"ILK",0.575299085151309,0.615868408321251,0.317056396148555
"TAF10",1.56315974665726,1.14465408805033,1.59972489683629
"TPP1",0.222202674173121,0.387518142235128,0.278541953232462
"RP11-732A19.9",0.00140745953553835,0,0
"DCHS1",0.00140745953553835,0.00290275761973875,0.00137551581843191
"MRPL17",0.46358198451796,0.328011611030481,0.403713892709764
"ZNF215",0.0124912033779029,0.00725689404934688,0.00894085281980743
"ZNF214",0.0061576354679803,0.00628930817610063,0.00550206327372765
"CTD-2516F10.2",0.00140745953553835,0.00290275761973875,0.00275103163686382
"PPFIBP2",0.054539057002111,0.0222544750846638,0.0323246217331499
"CYB5R2",0.079169598874032,0.0343492985002419,0.0288858321870702
"EIF3F",5.53026038001409,6.50120948234157,4.59628610729019
"TUB",0.0260380014074596,0.0691823899371068,0.101100412654745
"STK33",0.00774102744546095,0.0111272375423319,0.0061898211829436
"TRIM66",0.0318437719915553,0.0556361877116593,0.0715268225584594
"RPL27A",58.3439479239973,52.9859700048379,46.6905089408528
"ST5",0.218684025334275,0.317851959361395,0.110041265474553
"RP11-152H18.3",0.000879662209711471,0,0
"AKIP1",0.289584799437023,0.286405418480891,0.178129298486933
"TMEM9B",0.351688951442656,0.430091920657964,0.300550206327372
"NRIP3",0.119634060520759,0.0454765360425737,0.048143053645117
"SCUBE2",0.00193525686136524,0.0106434446057088,0.0061898211829436
"DENND5A",0.297853624208312,0.303338171262701,0.316368638239339
"TMEM41B",0.227128782547506,0.26318335752298,0.285419532324622
"IPO7",0.376143560872636,0.406869859700054,0.400275103163684
"CTD-2371O3.2",0.00369458128078818,0.00483792936623125,0.00481430536451169
"AC132192.1",0.00105559465165376,0.00145137880986938,0.00550206327372765
"ZNF143",0.0302603800140747,0.0396710208030963,0.0811554332874827
"WEE1",0.176636171710065,0.296565070149976,0.0453920220082531
"SWAP70",0.213054187192121,0.292210933720368,0.0784044016506189
"RP11-540A21.2",0.00985221674876848,0.0251572327044025,0.00962861072902338
"SBF2-AS1",0.0693173821252636,0.0633768746976293,0.0667125171939477
"SBF2",0.14567206192822,0.325592646347365,0.233837689133426
"RP11-351I24.1",0.00211118930330753,0.000967585873246251,0.00206327372764787
"ADM",0.574067558057712,1.79874213836478,0.448418156808801
"AMPD3",0.0443349753694581,0.0338655055636188,0.015130674002751
"MTRNR2L8",0.0580577058409569,0.0769230769230767,0.120357634112792
"RNF141",0.367698803659406,0.318335752298019,0.329436038514442
"MRVI1-AS1",0.002990851513019,0.00870827285921626,0.00550206327372765
"MRVI1",0.269176636171714,0.149008224479922,0.0254470426409904
"CTR9",0.134060520760028,0.206579583938074,0.199449793672627
"EIF4G2",2.33831808585504,2.64876632801161,2.58665749656117
"ZBED5",0.0694933145672059,0.192549588776003,0.165061898211829
"ZBED5-AS1",0.0830401125967623,0.141267537493952,0.139614855570839
"GALNT18",0.00228712174524982,0.000967585873246251,0.00343878954607978
"CSNK2A3",0.00334271639690359,0.0019351717464925,0.00550206327372765
"USP47",0.18085855031668,0.263667150459603,0.322558459422282
"DKK3",0.364707952146385,0.171262699564586,0.062585969738652
"RP13-631K18.5",0.00404644616467277,0,0
"MICAL2",1.35151301900069,0.0865989356555392,0.105226960110041
"MICALCL",0.00492610837438424,0,0
"PARVA",0.78905700211118,0.866473149492037,0.908528198074268
"TEAD1",0.536945812807893,0.820029027576213,0.354195323246216
"ARNTL",0.0309641097818439,0.0686985970004837,0.110729023383769
"BTBD10",0.126847290640393,0.1548137397194,0.192572214580468
"FAR1",0.210591133004929,0.301886792452831,0.360385144429159
"RRAS2",0.747185080928916,1.82776971456217,0.868638239339745
"COPB1",0.319317382125273,0.414126753749401,0.3060522696011
"PSMA1",0.664672765657986,0.913884857281104,1.14030261348004
"CYP2R1",0.0311400422237861,0.050314465408805,0.0144429160935351
"SOX6",0.00246305418719212,0.00338655055636188,0.00962861072902338
"C11orf58",0.910450387051356,1.07256894049349,0.934662998624473
"PLEKHA7",0.00457424349049965,0.00435413642960813,0.0247592847317744
"RPS13",37.8428923293455,49.7827769714563,49.1602475928472
"PIK3C2A",0.284306826178754,0.381228834059027,0.341127922971113
"NUCB2",0.360661505981713,0.29850024189647,0.276478679504814
"NCR3LG1",0.0225193525686137,0.0246734397677794,0.0722145804676753
"RP1-239B22.5",0.0302603800140747,0.0145137880986938,0.0921595598349379
"SERGEF",0.0994018296973955,0.191582002902757,0.251719394773041
"TPH1",0.00228712174524982,0.00338655055636188,0.00756533700137551
"SAAL1",0.0397607318789585,0.0769230769230768,0.0935350756533698
"SAA1",0.005981703026038,0.325592646347364,0.38927097661623
"HPS5",0.0893736805066849,0.132559264634736,0.116918844566712
"GTF2H1",0.23434201266714,0.288340590227383,0.273727647867951
"LDHA",5.81562280084451,5.31156265118527,10.9381017881706
"TSG101",0.207952146375795,0.294629898403485,0.266162310866575
"UEVLD",0.0865587614356082,0.177068214804063,0.178129298486933
"SPTY2D1",0.181738212526392,0.149975810353168,0.174690508940853
"TMEM86A",0.00475017593244194,0.011611030478955,0.0130674002751032
"ZDHHC13",0.0343068261787474,0.0362844702467344,0.0350756533700138
"E2F8",0.00316678395496129,0,0
"NAV2",0.185784658691064,0.221577164973391,0.077028885832187
"RP11-359E10.1",0.0223434201266714,0.00290275761973875,0.000687757909215956
"NAV2-AS3",0.00492610837438424,0.0019351717464925,0.00275103163686382
"HTATIP2",0.202146375791699,0.240445089501692,0.206327372764787
"PRMT3",0.0249824067558058,0.0498306724721819,0.103851444291609
"FANCF",0.0427515833919774,0.0619254958877599,0.0715268225584594
"SVIP",0.85204081632652,0.28011611030479,0.281980742778542
"LUZP2",0.00633356790992259,0,0
"FIBIN",0.0784658691062628,0.563618771165949,0.200825309491059
"RP11-1L12.3",0.00510204081632653,0.000483792936623125,0
"CCDC34",0.21217452498241,0.134494436381228,0.113480055020632
"LGR4",0.0712526389866288,0.17658442186744,0.198074277854195
"LIN7C",0.203553835327237,0.153846153846153,0.285419532324621
"BDNF-AS",0.0207600281491907,0.0280599903241413,0.0240715268225585
"BDNF",0.557178043631254,0.0527334300919206,0.0213204951856946
"KIF18A",0.0276213933849402,0,0
"METTL15",0.0971147079521457,0.117077890662796,0.180880330123797
"RP11-22P4.1",0.00140745953553835,0.00338655055636188,0.0061898211829436
"ARL14EP",0.110661505981702,0.148040638606676,0.180192572214581
"DNAJC24",0.117522871217452,0.103531688437349,0.14786795048143
"IMMP1L",0.145144264602393,0.113691340106434,0.155433287482806
"ELP4",0.0184729064039409,0.0222544750846638,0.0330123796423659
"RCN1",1.32301196340603,1.62167392356072,1.22283356258595
"EIF3M",0.917311752287107,1.77552007740687,1.20288858321869
"PRRG4",0.00123152709359606,0.0019351717464925,0.00275103163686382
"QSER1",0.12280084447572,0.131107885824867,0.174002751031637
"DEPDC7",0.00510204081632653,0.00483792936623125,0.0123796423658872
"TCP11L1",0.0652709359605909,0.0338655055636188,0.0426409903713893
"CSTF3",0.129486277269528,0.121432027092404,0.199449793672628
"HIPK3",0.158163265306123,0.324141267537496,0.221458046767538
"KIAA1549L",0.121041520056297,0.0619254958877599,0.0880330123796422
"C11orf91",0.00158339197748065,0,0
"CD59",3.38617171006341,1.76294146105466,0.667812929848687
"FBXO3",0.0978184377199148,0.164973391388485,0.177441540577717
"LMO2",0.0235749472202675,0.00532172230285438,0.00137551581843191
"CAPRIN1",0.593420126671365,0.74068698597002,0.86726272352131
"NAT10",0.0561224489795917,0.0745041122399611,0.136176066024759
"ABTB2",0.0218156228008445,0.00628930817610063,0.0116918844566713
"CAT",0.0911330049261078,0.68214804063862,1.04264099037138
"APIP",0.0986980999296263,0.162070633768746,0.337689133425033
"PDHX",0.0876143560872619,0.10691823899371,0.301237964236588
"CD44",2.74243490499653,1.46250604741171,0.468363136176063
"SLC1A2",0.00140745953553835,0,0
"PAMR1",0.233814215341312,0.0120948234155781,0.00206327372764787
"FJX1",0.196516537649545,0.0575713594581518,0.188445667125172
"TRIM44",0.249296270232235,0.242380261248185,0.289546079779917
"LDLRAD3",0.041871921182266,0.141267537493952,0.152682255845942
"COMMD9",0.220795214637583,0.277213352685051,0.304676753782668
"PRR5L",0.0123152709359606,0.027092404450895,0.0646492434662999
"TRAF6",0.0237508796622098,0.0285437832607644,0.0419532324621733
"RAG1",0.00228712174524982,0.00725689404934688,0.00137551581843191
"C11orf74",0.159570724841662,0.399612965650707,0.248968363136177
"LRRC4C",0.00527797325826883,0,0
"API5",0.202498240675583,0.270440251572327,0.268225584594223
"TTC17",0.178043631245603,0.343492985002422,0.262723521320495
"HSD17B12",0.318261787473618,0.326560232220612,1.29160935350755
"ALKBH3",0.121569317382124,0.187711659409772,0.209766162310867
"C11orf96",0.2329345531316,0.0633768746976294,0.00137551581843191
"ACCS",0.0211118930330753,0.0749879051765843,0.0797799174690508
"EXT2",0.237156931738217,0.260280599903241,0.247592847317745
"CD82",0.0327234342012668,0.132075471698113,0.107290233837689
"TSPAN18",0.0216396903589022,0.0261248185776488,0.00343878954607978
"TP53I11",0.244370161857849,0.411707789066283,0.204951856946355
"PRDM11",0.0100281491907108,0.0246734397677794,0.0192572214580468
"RP11-430H10.1",0.000879662209711471,0,0
"CHST1",0.00158339197748065,0,0
"CTD-2210P24.4",0.00897255453905701,0.0420899854862119,0.0845942228335624
"SLC35C1",0.228712174524986,0.237542331881954,0.28404401650619
"CRY2",0.0710767065446865,0.135945815191098,0.218019257221458
"MAPK8IP1",0.0369458128078818,0.0638606676342524,0.0660247592847318
"PEX16",0.129310344827585,0.303338171262701,0.367262723521319
"PHF21A",0.0921885995777616,0.153846153846153,0.116231086657496
"CTD-2589M5.4",0.00897255453905701,0.00241896468311563,0.00137551581843191
"CREB3L1",1.09517945109077,0.47750362844703,0.104539202200825
"DGKZ",0.230119634060525,0.186744073536526,0.332874828060522
"MDK",0.559465165376503,1.02080309627481,0.796423658872071
"AMBRA1",0.0355383532723434,0.0590227382680212,0.169188445667125
"HARBI1",0.0137227304714989,0.0174165457184325,0.0295735900962861
"ATG13",0.209711470795218,0.192549588776003,0.240027510316369
"ARHGAP1",0.634940182969742,0.536526366715055,0.321870701513066
"ZNF408",0.0420478536242083,0.04644412191582,0.0618982118294361
"CKAP5",0.163969035890219,0.160135462022254,0.186382393397524
"LRP4-AS1",0.0246305418719212,0.0522496371552975,0.0206327372764787
"LRP4",0.00193525686136524,0.00919206579583938,0.00756533700137551
"C11orf49",0.0964109781843765,0.0890179003386548,0.0873452544704262
"ARFGAP2",0.162033779028854,0.225447508466376,0.306740027510315
"PACSIN3",0.0779380717804359,0.113691340106434,0.15474552957359
"DDB2",0.114004222378606,0.254475084663763,0.270976616231087
"ACP2",0.123856439127374,0.114175133043057,0.266850068775791
"NR1H3",0.0223434201266714,0.296081277213353,1.35625859697385
"MADD",0.0735397607318786,0.0454765360425737,0.185006877579092
"SLC39A13",0.447044334975384,0.371552975326564,0.202888583218707
"PSMC3",0.422413793103461,0.460570875665222,0.329436038514442
"RAPSN",0.00211118930330753,0.00145137880986938,0.0061898211829436
"CELF1",0.56597466572837,0.584905660377369,0.986244841815671
"NDUFS3",0.351864883884599,0.515239477503638,0.552957359009623
"PTPMT1",0.377023223082348,0.373488147073057,0.393397524071524
"KBTBD4",0.0508444757213229,0.0754716981132074,0.0825309491059146
